SeqNo;Date;Loc Time;TempVAT;TempCabine;Cond;Ip;In;I1+;I1-;I2+;I2-;I3+;I3-;I4+;I4-;I5+;I5-;I6+;I6-;I7+;I7-;I8+;I8-;Carga
13780;09/05/2022;14:15:05.534;4,74E+07;2,41E+07;   0.000000E+0;47;46;6;7;6;6;7;7;0;0;9;9;10;9;0;0;9;8;402763
13781;09/05/2022;14:15:06.511;4,74E+07;2,41E+07;   0.000000E+0;47;46;6;7;6;6;7;7;0;0;9;9;10;9;0;0;9;8;402763
13782;09/05/2022;14:15:07.525;4,74E+07;2,41E+07;   0.000000E+0;47;51;7;9;7;9;7;7;0;0;8;9;9;9;0;0;9;8;403072
13783;09/05/2022;14:15:08.545;4,74E+07;2,41E+07;   0.000000E+0;47;51;7;9;7;9;7;7;0;0;8;9;9;9;0;0;9;8;403072
13784;09/05/2022;14:15:09.523;4,74E+07;2,41E+07;   0.000000E+0;47;45;6;7;6;6;7;7;0;0;9;8;10;9;0;0;9;8;403072
13785;09/05/2022;14:15:10.513;4,74E+07;2,42E+07;   0.000000E+0;46;49;7;7;7;9;7;7;0;0;8;9;9;9;0;0;8;8;403551
13786;09/05/2022;14:15:11.527;4,74E+07;2,42E+07;   0.000000E+0;46;49;7;7;7;9;7;7;0;0;8;9;9;9;0;0;8;8;403551
13787;09/05/2022;14:15:12.531;4,74E+07;2,42E+07;   0.000000E+0;45;47;6;6;6;9;7;8;0;0;9;8;8;8;0;0;9;8;403551
13788;09/05/2022;14:15:13.510;4,74E+07;2,42E+07;   0.000000E+0;45;47;6;6;6;9;7;8;0;0;9;8;8;8;0;0;9;8;403551
13789;09/05/2022;14:15:14.538;4,74E+07;2,42E+07;   0.000000E+0;44;47;6;6;6;8;7;6;0;0;9;10;8;8;0;0;8;9;403551
13790;09/05/2022;14:15:15.536;4,74E+07;2,42E+07;   0.000000E+0;44;45;5;6;5;6;6;6;0;0;10;10;9;8;0;0;9;9;403551
13791;09/05/2022;14:15:16.508;4,74E+07;2,42E+07;   0.000000E+0;44;45;5;6;5;6;6;6;0;0;10;10;9;8;0;0;9;9;403551
13792;09/05/2022;14:15:17.515;4,74E+07;2,42E+07;   0.000000E+0;44;44;6;5;6;5;6;6;0;0;9;11;9;9;0;0;8;8;403551
13793;09/05/2022;14:15:18.519;4,74E+07;2,42E+07;   0.000000E+0;44;44;6;5;6;5;6;6;0;0;9;11;9;9;0;0;8;8;403551
13794;09/05/2022;14:15:19.531;4,74E+07;2,42E+07;   0.000000E+0;45;43;5;5;5;5;6;6;0;0;10;11;10;8;0;0;9;8;403551
13795;09/05/2022;14:15:20.507;4,74E+07;2,42E+07;   0.000000E+0;45;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;9;8;403551
13796;09/05/2022;14:15:21.534;4,73E+07;2,42E+07;   0.000000E+0;45;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;9;8;403551
13797;09/05/2022;14:15:22.537;4,74E+07;2,42E+07;   0.000000E+0;45;43;5;5;5;5;6;6;0;0;10;11;10;8;0;0;9;8;403551
13798;09/05/2022;14:15:23.535;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;8;8;403551
13799;09/05/2022;14:15:24.519;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;8;8;403551
13800;09/05/2022;14:15:25.535;4,73E+07;2,42E+07;   0.000000E+0;45;44;5;5;5;6;6;6;0;0;10;11;10;8;0;0;9;8;403898
13801;09/05/2022;14:15:26.508;4,73E+07;2,42E+07;   0.000000E+0;45;44;5;5;5;6;6;6;0;0;10;11;10;8;0;0;9;8;403898
13802;09/05/2022;14:15:27.514;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;8;8;404358
13803;09/05/2022;14:15:28.514;4,73E+07;2,42E+07;   0.000000E+0;44;43;5;5;5;5;6;6;0;0;10;11;10;8;0;0;8;8;404358
13804;09/05/2022;14:15:29.511;4,73E+07;2,42E+07;   0.000000E+0;44;43;5;5;5;5;6;6;0;0;10;11;10;8;0;0;8;8;404358
13805;09/05/2022;14:15:30.515;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;6;5;6;6;0;0;9;11;9;9;0;0;9;8;404358
13806;09/05/2022;14:15:31.534;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;6;5;6;6;0;0;9;11;9;9;0;0;9;8;404358
13807;09/05/2022;14:15:32.526;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;5;6;6;6;0;0;10;11;9;8;0;0;9;8;404358
13808;09/05/2022;14:15:33.524;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;5;5;6;6;0;0;10;11;9;9;0;0;9;8;404660
13809;09/05/2022;14:15:34.541;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;5;5;6;6;0;0;10;11;9;9;0;0;9;8;404660
13810;09/05/2022;14:15:35.525;4,73E+07;2,42E+07;   0.000000E+0;44;45;5;5;5;6;6;6;0;0;10;11;9;9;0;0;9;8;405098
13811;09/05/2022;14:15:36.533;4,73E+07;2,42E+07;   0.000000E+0;44;45;5;5;5;6;6;6;0;0;10;11;9;9;0;0;9;8;405098
13812;09/05/2022;14:15:37.515;4,73E+07;2,42E+07;   0.000000E+0;46;44;5;5;6;5;6;6;0;0;10;11;10;9;0;0;9;8;405098
13813;09/05/2022;14:15:38.526;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;5;5;6;6;0;0;10;11;9;9;0;0;9;8;405098
13814;09/05/2022;14:15:39.513;4,73E+07;2,42E+07;   0.000000E+0;44;44;5;5;5;5;6;6;0;0;10;11;9;9;0;0;9;8;405098
13815;09/05/2022;14:15:40.513;4,73E+07;2,41E+07;   0.000000E+0;44;44;5;5;5;5;6;6;0;0;10;11;9;9;0;0;9;8;405098
13816;09/05/2022;14:15:41.514;4,73E+07;2,41E+07;   0.000000E+0;44;44;5;5;5;5;6;6;0;0;10;11;9;9;0;0;9;8;405098
13817;09/05/2022;14:15:42.531;4,73E+07;2,41E+07;   0.000000E+0;47;44;5;5;5;5;6;6;0;0;11;11;10;9;0;0;10;8;405098
13818;09/05/2022;14:15:43.509;4,73E+07;2,41E+07;   0.000000E+0;45;45;5;6;5;6;6;7;0;0;11;9;8;9;0;0;10;8;405098
13819;09/05/2022;14:15:44.548;4,73E+07;2,41E+07;   0.000000E+0;45;45;5;6;5;6;6;7;0;0;11;9;8;9;0;0;10;8;405098
13820;09/05/2022;14:15:45.512;4,73E+07;2,41E+07;   0.000000E+0;44;44;6;6;6;6;7;7;0;0;8;9;9;8;0;0;8;8;405098
13821;09/05/2022;14:15:46.514;4,73E+07;2,41E+07;   0.000000E+0;44;45;6;6;6;6;7;7;0;0;8;9;9;9;0;0;8;8;405098
13822;09/05/2022;14:15:47.531;4,73E+07;2,41E+07;   0.000000E+0;44;45;6;6;6;6;7;7;0;0;8;9;9;9;0;0;8;8;405098
13823;09/05/2022;14:15:48.511;4,73E+07;2,41E+07;   0.000000E+0;45;57;6;8;6;8;7;9;0;0;8;11;9;11;0;0;9;10;405098
13824;09/05/2022;14:15:49.529;4,73E+07;2,41E+07;   0.000000E+0;45;57;6;8;6;8;7;9;0;0;8;11;9;11;0;0;9;10;405098
13825;09/05/2022;14:15:50.531;4,73E+07;2,41E+07;   0.000000E+0;45;44;6;7;6;6;7;7;0;0;8;8;9;8;0;0;9;8;405098
13826;09/05/2022;14:15:51.535;4,74E+07;2,41E+07;   0.000000E+0;45;56;6;8;6;7;7;9;0;0;8;11;9;11;0;0;9;10;405098
13827;09/05/2022;14:15:52.520;4,74E+07;2,41E+07;   0.000000E+0;45;56;6;8;6;7;7;9;0;0;8;11;9;11;0;0;9;10;405098
13828;09/05/2022;14:15:53.527;4,74E+07;2,41E+07;   0.000000E+0;45;45;6;7;6;7;7;7;0;0;8;8;9;8;0;0;9;8;405098
13829;09/05/2022;14:15:54.517;4,74E+07;2,41E+07;   0.000000E+0;45;45;6;7;6;7;7;7;0;0;8;8;9;8;0;0;9;8;405098
13830;09/05/2022;14:15:55.525;4,74E+07;2,41E+07;   0.000000E+0;45;56;6;9;6;7;7;9;0;0;8;11;9;10;0;0;9;10;405098
13831;09/05/2022;14:15:56.528;4,74E+07;2,41E+07;   0.000000E+0;45;45;6;7;6;7;7;7;0;0;8;8;9;8;0;0;9;8;405098
13832;09/05/2022;14:15:57.514;4,74E+07;2,41E+07;   0.000000E+0;45;45;6;7;6;7;7;7;0;0;8;8;9;8;0;0;9;8;405098
13833;09/05/2022;14:15:58.521;4,74E+07;2,41E+07;   0.000000E+0;45;55;6;9;6;7;7;7;0;0;8;10;9;11;0;0;9;11;405098
13834;09/05/2022;14:15:59.527;4,74E+07;2,41E+07;   0.000000E+0;45;55;6;9;6;7;7;7;0;0;8;10;9;11;0;0;9;11;405098
13835;09/05/2022;14:16:00.515;4,74E+07;2,41E+07;   0.000000E+0;45;44;6;7;6;6;7;7;0;0;8;8;9;8;0;0;9;8;405098
13836;09/05/2022;14:16:01.519;4,74E+07;2,41E+07;   0.000000E+0;45;56;6;9;6;7;7;7;0;0;8;11;9;11;0;0;9;11;405098
13837;09/05/2022;14:16:02.527;4,74E+07;2,41E+07;   0.000000E+0;45;56;6;9;6;7;7;7;0;0;8;11;9;11;0;0;9;11;405098
13838;09/05/2022;14:16:03.508;4,74E+07;2,41E+07;   0.000000E+0;45;46;6;7;6;7;7;7;0;0;8;8;9;9;0;0;9;8;405098
13839;09/05/2022;14:16:04.517;4,75E+07;2,41E+07;   0.000000E+0;45;55;6;8;6;7;7;7;0;0;8;11;9;11;0;0;9;11;405098
13840;09/05/2022;14:16:05.536;4,75E+07;2,42E+07;   0.000000E+0;45;55;6;8;6;7;7;7;0;0;8;11;9;11;0;0;9;11;405098
13841;09/05/2022;14:16:06.524;4,75E+07;2,42E+07;   0.000000E+0;46;46;6;7;7;7;7;7;0;0;8;8;9;9;0;0;9;8;405098
13842;09/05/2022;14:16:07.519;4,75E+07;2,42E+07;   0.000000E+0;46;46;6;7;7;7;7;7;0;0;8;8;9;9;0;0;9;8;405098
13843;09/05/2022;14:16:08.509;4,75E+07;2,42E+07;   0.000000E+0;45;49;6;7;6;7;7;7;0;0;8;11;9;9;0;0;9;8;405405
13844;09/05/2022;14:16:09.529;4,75E+07;2,42E+07;   0.000000E+0;46;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;9;8;405405
13845;09/05/2022;14:16:10.508;4,75E+07;2,42E+07;   0.000000E+0;46;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;9;8;405405
13846;09/05/2022;14:16:11.522;4,75E+07;2,42E+07;   0.000000E+0;45;48;6;7;6;7;7;7;0;0;8;11;9;8;0;0;9;8;405882
13847;09/05/2022;14:16:12.540;4,75E+07;2,42E+07;   0.000000E+0;45;48;6;7;6;7;7;7;0;0;8;11;9;8;0;0;9;8;405882
13848;09/05/2022;14:16:13.511;4,75E+07;2,42E+07;   0.000000E+0;45;44;6;6;6;6;7;7;0;0;9;9;8;8;0;0;9;8;405882
13849;09/05/2022;14:16:14.512;4,75E+07;2,42E+07;   0.000000E+0;44;44;6;6;6;6;6;6;0;0;9;10;8;8;0;0;9;8;405882
13850;09/05/2022;14:16:15.564;4,75E+07;2,42E+07;   0.000000E+0;44;44;6;6;6;6;6;6;0;0;9;10;8;8;0;0;9;8;405882
13851;09/05/2022;14:16:16.537;4,75E+07;2,42E+07;   0.000000E+0;47;43;6;5;6;5;7;6;0;0;10;10;9;9;0;0;9;8;405882
13852;09/05/2022;14:16:17.531;4,75E+07;2,42E+07;   0.000000E+0;47;43;6;5;6;5;7;6;0;0;10;10;9;9;0;0;9;8;405882
13853;09/05/2022;14:16:18.527;4,75E+07;2,42E+07;   0.000000E+0;44;45;5;6;5;5;6;6;0;0;10;11;9;9;0;0;9;8;405882
13854;09/05/2022;14:16:19.533;4,75E+07;2,42E+07;   0.000000E+0;45;44;6;5;6;5;6;6;0;0;10;11;9;9;0;0;8;8;405882
13855;09/05/2022;14:16:20.528;4,75E+07;2,42E+07;   0.000000E+0;45;44;6;5;6;5;6;6;0;0;10;11;9;9;0;0;8;8;405882
13856;09/05/2022;14:16:21.534;4,74E+07;2,42E+07;   0.000000E+0;44;45;5;6;6;6;6;6;0;0;9;11;9;8;0;0;9;8;405882
13857;09/05/2022;14:16:22.508;4,74E+07;2,42E+07;   0.000000E+0;44;45;5;6;6;6;6;6;0;0;9;11;9;8;0;0;9;8;405882
13858;09/05/2022;14:16:23.531;4,74E+07;2,42E+07;   0.000000E+0;46;44;6;5;6;5;6;6;0;0;10;11;9;9;0;0;9;8;405882
13859;09/05/2022;14:16:24.507;4,74E+07;2,42E+07;   0.000000E+0;45;46;5;6;6;6;6;6;0;0;10;11;9;9;0;0;9;8;406226
13860;09/05/2022;14:16:25.525;4,74E+07;2,42E+07;   0.000000E+0;45;46;5;6;6;6;6;6;0;0;10;11;9;9;0;0;9;8;406226
13861;09/05/2022;14:16:26.526;4,74E+07;2,42E+07;   0.000000E+0;44;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;8;8;406226
13862;09/05/2022;14:16:27.547;4,74E+07;2,42E+07;   0.000000E+0;45;45;5;6;6;6;6;6;0;0;10;11;9;8;0;0;9;8;406694
13863;09/05/2022;14:16:28.511;4,74E+07;2,42E+07;   0.000000E+0;45;45;5;6;6;6;6;6;0;0;10;11;9;8;0;0;9;8;406694
13864;09/05/2022;14:16:29.529;4,74E+07;2,42E+07;   0.000000E+0;45;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;9;8;406694
13865;09/05/2022;14:16:30.547;4,74E+07;2,42E+07;   0.000000E+0;45;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;9;8;406694
13866;09/05/2022;14:16:31.519;4,74E+07;2,42E+07;   0.000000E+0;45;45;5;5;6;6;6;6;0;0;10;11;9;9;0;0;9;8;406694
13867;09/05/2022;14:16:32.537;4,74E+07;2,42E+07;   0.000000E+0;44;45;5;5;6;5;6;6;0;0;10;12;9;9;0;0;8;8;407000
13868;09/05/2022;14:16:33.509;4,74E+07;2,42E+07;   0.000000E+0;44;45;5;5;6;5;6;6;0;0;10;12;9;9;0;0;8;8;407000
13869;09/05/2022;14:16:34.539;4,74E+07;2,42E+07;   0.000000E+0;43;45;5;5;5;6;6;6;0;0;10;11;9;9;0;0;8;8;407000
13870;09/05/2022;14:16:35.523;4,74E+07;2,42E+07;   0.000000E+0;43;45;5;5;5;6;6;6;0;0;10;11;9;9;0;0;8;8;407000
13871;09/05/2022;14:16:36.534;4,74E+07;2,42E+07;   0.000000E+0;45;45;5;5;6;5;6;6;0;0;10;11;9;10;0;0;9;8;407443
13872;09/05/2022;14:16:37.533;4,74E+07;2,42E+07;   0.000000E+0;45;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;9;8;407443
13873;09/05/2022;14:16:38.515;4,74E+07;2,42E+07;   0.000000E+0;45;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;9;8;407443
13874;09/05/2022;14:16:39.526;4,74E+07;2,42E+07;   0.000000E+0;45;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;9;8;407443
13875;09/05/2022;14:16:40.529;4,74E+07;2,42E+07;   0.000000E+0;45;44;5;5;6;5;6;6;0;0;10;11;9;9;0;0;9;8;407443
13876;09/05/2022;14:16:41.512;4,74E+07;2,42E+07;   0.000000E+0;45;45;5;5;6;6;6;6;0;0;10;11;9;9;0;0;9;8;407443
13877;09/05/2022;14:16:42.538;4,74E+07;2,42E+07;   0.000000E+0;42;44;6;5;6;5;6;6;0;0;8;11;8;9;0;0;8;8;407443
13878;09/05/2022;14:16:43.522;4,74E+07;2,42E+07;   0.000000E+0;42;44;6;5;6;5;6;6;0;0;8;11;8;9;0;0;8;8;407443
13879;09/05/2022;14:16:44.521;4,74E+07;2,42E+07;   0.000000E+0;42;44;6;6;6;6;6;7;0;0;8;9;8;8;0;0;8;8;407443
13880;09/05/2022;14:16:45.522;4,74E+07;2,42E+07;   0.000000E+0;45;46;6;6;7;6;7;8;0;0;8;9;9;9;0;0;8;8;407443
13881;09/05/2022;14:16:46.511;4,74E+07;2,42E+07;   0.000000E+0;45;46;6;6;7;6;7;8;0;0;8;9;9;9;0;0;8;8;407443
13882;09/05/2022;14:16:47.530;4,74E+07;2,42E+07;   0.000000E+0;45;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;8;8;407443
13883;09/05/2022;14:16:48.507;4,74E+07;2,42E+07;   0.000000E+0;45;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;8;8;407443
13884;09/05/2022;14:16:49.515;4,74E+07;2,42E+07;   0.000000E+0;45;58;6;9;7;9;7;9;0;0;8;11;9;10;0;0;8;10;407443
13885;09/05/2022;14:16:50.520;4,74E+07;2,42E+07;   0.000000E+0;45;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;8;8;407443
13886;09/05/2022;14:16:51.522;4,75E+07;2,42E+07;   0.000000E+0;45;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;8;8;407443
13887;09/05/2022;14:16:52.515;4,75E+07;2,42E+07;   0.000000E+0;45;56;6;9;7;8;7;8;0;0;8;11;9;10;0;0;8;10;407443
13888;09/05/2022;14:16:53.523;4,75E+07;2,42E+07;   0.000000E+0;45;56;6;9;7;8;7;8;0;0;8;11;9;10;0;0;8;10;407443
13889;09/05/2022;14:16:54.524;4,75E+07;2,42E+07;   0.000000E+0;45;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;8;8;407443
13890;09/05/2022;14:16:55.533;4,75E+07;2,42E+07;   0.000000E+0;45;56;6;9;7;8;7;9;0;0;8;11;9;10;0;0;8;9;407443
13891;09/05/2022;14:16:56.511;4,75E+07;2,42E+07;   0.000000E+0;45;56;6;9;7;8;7;9;0;0;8;11;9;10;0;0;8;9;407443
13892;09/05/2022;14:16:57.528;4,75E+07;2,42E+07;   0.000000E+0;45;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;8;8;407443
13893;09/05/2022;14:16:58.535;4,75E+07;2,42E+07;   0.000000E+0;45;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;8;8;407443
13894;09/05/2022;14:16:59.521;4,75E+07;2,42E+07;   0.000000E+0;45;58;6;9;7;9;7;9;0;0;8;11;9;10;0;0;8;10;407443
13895;09/05/2022;14:17:00.528;4,75E+07;2,42E+07;   0.000000E+0;45;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;8;8;407443
13896;09/05/2022;14:17:01.541;4,76E+07;2,42E+07;   0.000000E+0;45;45;6;7;7;7;7;7;0;0;8;8;9;8;0;0;8;8;407443
13897;09/05/2022;14:17:02.516;4,76E+07;2,42E+07;   0.000000E+0;47;54;7;7;7;9;7;7;0;0;8;11;9;10;0;0;9;10;407443
